second,phase,fatigue,action,HR_zone,power_zone,target_HR,target_power,fatigue_score,fatigue_level,slope,reward,lat,lon,elevation
71,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.022747531328497463,,downhill,0.24486972046018005,41.858415,12.55898,72.0
72,warmup,low,keep going,Z2,Z2,Z1,Z1,0.03835059510869474,,flat,0.2947950200730812,41.85841167,12.558955,71.0
73,warmup,low,slow down,Z2,Z1,Z1,Z1,0.03143033569119971,,flat,0.8779911817389924,41.85840167,12.55893,71.0
74,warmup,low,keep going,Z1,Z1,Z1,Z1,0.018120877120156222,,flat,1.9037020946949097,41.85839,12.55891333,71.0
75,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.03859744948792751,,flat,0.3949663333948221,41.858375,12.55889,71.0
76,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0011897853232801098,,flat,1.9211746287403861,41.85835667,12.55886833,71.0
77,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.019267616102397033,,flat,0.2846464621876565,41.85834167,12.55885,71.0
78,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.876556884639359,41.85833167,12.55882833,71.0
79,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.005711471291871405,,downhill,0.28385657896682154,41.85831833,12.55881,71.0
80,warmup,low,keep going,Z2,Z2,Z1,Z1,0.004979724251858872,,flat,0.31728223032694414,41.85830667,12.55879333,70.0
81,warmup,low,slow down,Z2,Z1,Z1,Z1,0.0068510269162598385,,flat,0.871639804155551,41.85829333,12.55877,70.0
82,warmup,low,keep going,Z1,Z1,Z1,Z1,0.022518343797432967,,flat,1.9375323056628218,41.85828,12.55874167,70.0
83,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.05789225699385804,,flat,0.37273893598297103,41.85827167,12.55871,70.0
84,warmup,low,slow down,Z1,Z1,Z1,Z1,0.042403604042108134,,flat,1.8133419133862065,41.85826,12.55867833,70.0
85,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.03950663437981081,,flat,0.30861303586541217,41.85824667,12.55864667,70.0
86,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0003865252363022681,,flat,1.8142873238150186,41.85823167,12.55861333,70.0
87,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.03515693183904575,,flat,0.24341174884753675,41.85821333,12.55859167,70.0
88,warmup,low,slow down,Z1,Z1,Z1,Z1,0.011153130399288034,,flat,1.88025634070925,41.85819833,12.55856833,70.0
89,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.040666210716755316,,flat,0.3989967242334553,41.85818,12.55855667,70.0
90,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,1.889312675343195,41.85816167,12.55855833,70.0
91,warmup,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8661816262954734,41.85814667,12.55855,71.0
92,warmup,low,accelerate,Z1,Z2,Z1,Z1,0,,flat,1.201356173382265,41.85812333,12.55853333,71.0
93,warmup,low,keep going,Z2,Z2,Z1,Z1,0.033421932586875425,,flat,0.20801502132308622,41.85810833,12.55851667,71.0
94,warmup,low,slow down,Z1,Z1,Z1,Z1,0.01554281171574615,,flat,1.9750813316400677,41.85809667,12.55849333,71.0
95,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.035211488965968214,,flat,0.20063828135029077,41.858085,12.55846,71.0
96,warmup,low,slow down,Z1,Z1,Z1,Z1,0.020611590634857447,,flat,1.9618581767332992,41.85807667,12.55843667,71.0
97,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.04839801420146465,,uphill,0.2888039586728185,41.858065,12.55840833,71.0
98,warmup,low,slow down,Z1,Z1,Z1,Z1,0.007484639695984112,,flat,1.8209560865917631,41.858055,12.55838333,72.0
99,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.0398606692731354,,flat,0.30772201445393366,41.85804167,12.55836,72.0
100,warmup,low,slow down,Z1,Z1,Z1,Z1,0.01804307185711402,,flat,1.8060131812398266,41.85802667,12.55833833,72.0
101,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.01519709884902555,,uphill,0.38019209008259264,41.85801333,12.55832833,72.0
102,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8814328629105814,41.85799833,12.55832667,73.0
103,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.012837567670538261,,flat,0.26448641951548774,41.85798,12.55832333,73.0
104,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8217211605604993,41.857965,12.55830167,73.0
105,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.014805200008456514,,flat,0.3234051128330462,41.85795167,12.55827667,73.0
106,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8175131925828647,41.85793667,12.55825,73.0
107,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.006066816736263889,,flat,0.2689859757017661,41.857925,12.55823,73.0
108,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8463169401318194,41.85791167,12.55820333,73.0
109,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.02671175608034484,,flat,0.2580210748214592,41.8579,12.55818167,73.0
110,warmup,low,slow down,Z1,Z1,Z1,Z1,0.005644612230360824,,flat,1.852287807223037,41.85788833,12.55815833,73.0
111,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.030886958642198346,,flat,0.27287793712990727,41.85787,12.558135,73.0
112,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,1.918683478227628,41.85785,12.55811,73.0
113,warmup,low,keep going,Z1,Z1,Z1,Z1,0.02143750090237924,,flat,1.9090109549515906,41.857835,12.55808833,74.0
114,warmup,low,accelerate,Z1,Z2,Z1,Z1,0.04116207550522438,,flat,1.280564639536244,41.85781667,12.55806667,74.0
115,warmup,low,keep going,Z2,Z2,Z1,Z1,0.05375213827482546,,uphill,0.3264459718808916,41.85779833,12.55804833,74.0
116,warmup,low,slow down,Z1,Z1,Z1,Z1,0.019758158748399833,,flat,1.8846920089517893,41.85777833,12.558035,75.0
117,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.019793520164187707,,downhill,0.25322962575800867,41.85776333,12.55802833,75.0
118,warmup,low,keep going,Z2,Z2,Z1,Z1,0.04604519888730911,,flat,0.3458907452444877,41.85774167,12.55803667,74.0
119,warmup,low,slow down,Z2,Z1,Z1,Z1,0.03824977910057735,,flat,0.9655593852293748,41.85771833,12.558055,74.0
120,warmup,low,keep going,Z1,Z1,Z1,Z1,0.03125839646731544,,downhill,1.9283724636150248,41.8577,12.55806667,74.0
121,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8048762819998942,41.85769,12.55806333,73.0
122,warmup,low,accelerate,Z1,Z2,Z1,Z1,0.006046299594646654,,downhill,1.2868596977247249,41.85767667,12.55805667,73.0
123,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.897658633752674,41.857665,12.55804667,72.0
124,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.005441220478959532,,downhill,0.3002681737504075,41.85765333,12.55803667,72.0
125,warmup,low,keep going,Z2,Z2,Z1,Z1,0.03381795941359558,,flat,0.21125671180426459,41.85763833,12.55802667,71.0
126,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8823394872447248,41.85762667,12.558015,71.0
127,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.02442140702828437,,downhill,0.27250139468897105,41.85761333,12.55800333,71.0
128,warmup,low,keep going,Z2,Z2,Z1,Z1,0.05223206972033751,,flat,0.2032177422828264,41.85759833,12.55798667,70.0
129,warmup,low,slow down,Z2,Z1,Z1,Z1,0.04064590455463361,,flat,0.8360768354195397,41.85758667,12.55795833,70.0
130,warmup,low,keep going,Z1,Z1,Z1,Z1,0.04030984239262897,,downhill,1.9485929265315949,41.85757833,12.55792667,70.0
131,warmup,low,slow down,Z1,Z1,Z1,Z1,0.003885024627540881,,flat,1.9018579744569508,41.85756,12.55789167,69.0
132,warmup,low,accelerate,Z1,Z2,Z1,Z1,0.01711331554226936,,flat,1.2264240283719112,41.85754,12.55785833,69.0
133,warmup,low,keep going,Z2,Z2,Z1,Z1,0.024748972757808414,,flat,0.38908100326283546,41.85752667,12.55783833,69.0
134,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,downhill,1.9743281935545836,41.85750333,12.55782167,69.0
135,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.88892857623543,41.85747333,12.55780667,68.0
136,warmup,low,accelerate,Z1,Z2,Z1,Z1,0,,flat,1.3686384520256103,41.85745167,12.55778833,68.0
137,warmup,low,keep going,Z2,Z2,Z1,Z1,0.027465405457971284,,flat,0.3353772319875044,41.85741833,12.55779333,68.0
138,warmup,low,slow down,Z1,Z1,Z1,Z1,0.005505364037255031,,flat,1.9538354502567006,41.85738333,12.55780667,68.0
139,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.002619443012912389,,downhill,0.26327134002520425,41.85735,12.55782333,68.0
140,warmup,low,keep going,Z2,Z2,Z1,Z1,0.004272556101098567,,flat,0.36269358888288006,41.85732333,12.55782833,67.0
141,warmup,low,slow down,Z2,Z1,Z1,Z1,0.00047111335787478753,,downhill,0.876375408033463,41.8573,12.557815,67.0
142,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8228204112602586,41.857265,12.55779167,66.0
143,warmup,low,accelerate,Z2,Z2,Z1,Z1,0,,downhill,0.282375221993875,41.85724833,12.557745,66.0
144,warmup,low,keep going,Z2,Z2,Z1,Z1,0.016930463562732426,,flat,0.35456830154590224,41.85724,12.55767833,65.0
145,warmup,low,slow down,Z2,Z1,Z1,Z1,0.015476828780328473,,flat,0.8215293274397505,41.85723,12.55761833,65.0
146,warmup,low,keep going,Z1,Z1,Z1,Z1,0.017435411801950823,,flat,1.926976925675614,41.85722167,12.55758167,65.0
147,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.042628147308504255,,downhill,0.27336496260415455,41.85720833,12.55753167,65.0
148,warmup,low,keep going,Z2,Z2,Z1,Z1,0.04919155605864142,,flat,0.21860106531505868,41.85719333,12.55748,64.0
149,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0268847981185366,,flat,1.9482062025241675,41.85717333,12.55743333,64.0
150,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.046276296973125616,,flat,0.23533461146444984,41.85716,12.557395,64.0
151,warmup,low,slow down,Z1,Z1,Z1,Z1,0.019435096979474396,,flat,1.8093219816012571,41.857135,12.55737667,64.0
152,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.044275847469166775,,flat,0.3478674419976065,41.85711333,12.55741333,64.0
153,warmup,low,slow down,Z1,Z1,Z1,Z1,0.00012088932119184298,,flat,1.8205793529203216,41.85709833,12.557395,64.0
154,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.01573661033093781,,flat,0.3962474352312457,41.85706833,12.55743,64.0
155,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,downhill,1.9145117095711863,41.85706167,12.55745333,64.0
156,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8894547667980073,41.857065,12.55745833,63.0
157,warmup,low,accelerate,Z1,Z2,Z1,Z1,0.004572210247540694,,flat,1.3498155682355264,41.85705667,12.55746167,63.0
158,warmup,low,keep going,Z2,Z2,Z1,Z1,0.029161154259942243,,flat,0.37783745301308724,41.85704333,12.55745833,63.0
159,warmup,low,slow down,Z1,Z1,Z1,Z1,0.006190860747129146,,flat,1.900032442725382,41.85703333,12.55744667,63.0
160,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.030460754983930322,,flat,0.3232543564396029,41.857025,12.55741667,63.0
161,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0016840854308820298,,flat,1.9279083602460818,41.85700667,12.55738333,63.0
162,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.014541823930739377,,flat,0.22111778998167383,41.85699333,12.557355,63.0
163,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8170624056958755,41.856985,12.55734167,63.0
164,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.0007431461474135936,,flat,0.38402268468689127,41.85697,12.557325,63.0
165,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,1.8378547821120113,41.856955,12.55730333,63.0
166,warmup,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8023364969088105,41.85694,12.55728333,64.0
167,warmup,low,accelerate,Z1,Z2,Z1,Z1,0.0074746664214994174,,flat,1.3694665606527363,41.85692333,12.55726167,64.0
168,warmup,low,keep going,Z2,Z2,Z1,Z1,0.040310665999258304,,flat,0.358315803000234,41.856915,12.55724333,64.0
169,warmup,low,slow down,Z1,Z1,Z1,Z1,0.023079834242953994,,flat,1.887175679080306,41.85690167,12.55724167,64.0
170,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.059178470529276966,,flat,0.38397581917357504,41.85688667,12.55724667,64.0
171,warmup,low,slow down,Z1,Z1,Z1,Z1,0.048324049269450886,,flat,1.994056852268046,41.856875,12.55724833,64.0
172,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.058627313851509565,,downhill,0.2109397455605842,41.85686667,12.55724833,64.0
173,warmup,low,keep going,Z2,Z2,Z1,Z1,0.09237226980921717,,flat,0.237159499963505,41.85686167,12.55725,63.0
174,warmup,low,slow down,Z2,Z1,Z1,Z1,0.06234272858855939,,flat,0.8388274621551803,41.85686,12.55724667,63.0
175,warmup,low,keep going,Z1,Z1,Z1,Z1,0.06308897980773037,,flat,1.9953395551433113,41.85685833,12.557245,63.0
176,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.0990781081288529,,flat,0.22067095762654626,41.85685833,12.55724167,63.0
177,warmup,low,slow down,Z1,Z1,Z1,Z1,0.06613148983503904,,flat,1.956794525825204,41.856855,12.55724,63.0
178,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.07477524589112514,,flat,0.2456098942298662,41.85685167,12.55724,63.0
179,warmup,low,slow down,Z1,Z1,Z1,Z1,0.05103362331678447,,flat,1.9862755093489541,41.856845,12.557235,63.0
180,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.05578466867719135,,uphill,0.23910588079762257,41.85683167,12.55723,63.0
181,warmup,low,slow down,Z1,Z1,Z1,Z1,0.034158324535885014,,flat,1.8197175332139728,41.85681833,12.55722167,64.0
182,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.037061998307863296,,flat,0.2504963042884523,41.85680333,12.55721667,64.0
183,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.994549841172939,41.85678833,12.55721,64.0
184,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.008164640206657765,,uphill,0.28824172153311345,41.85677167,12.55720833,64.0
185,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9126833543307298,41.85675833,12.55720833,65.0
186,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.004322411047565571,,uphill,0.364667247609058,41.85675333,12.55720167,65.0
187,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9803006883286283,41.85675,12.55719833,66.0
188,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.019020927391583987,,flat,0.3125029823235988,41.85674833,12.55719333,66.0
189,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8679915475995332,41.85674167,12.55719,66.0
190,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.014047541301141019,,flat,0.32519888396537333,41.85673,12.55718333,66.0
191,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9239765245515714,41.85671167,12.55717333,66.0
192,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.022475288116375492,,flat,0.3198629525415341,41.85669833,12.55716167,66.0
193,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0011478672525577147,,flat,1.9625471130598904,41.85668667,12.55715167,66.0
194,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.03004728719998873,,flat,0.24423654465371222,41.85668,12.55713,66.0
195,warmup,low,slow down,Z1,Z1,Z1,Z1,0.014476592475656948,,flat,1.928447830758309,41.85666833,12.5571,66.0
196,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.024695070281913034,,uphill,0.3419313083621298,41.85665333,12.55707167,66.0
197,warmup,low,slow down,Z1,Z1,Z1,Z1,0.005893981451146849,,flat,1.9546681032670583,41.85663833,12.55704667,67.0
198,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.008271211806000673,,flat,0.23452591104766696,41.856625,12.557025,67.0
199,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9866464475359324,41.85661,12.55701,67.0
200,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.0357665040419962,,uphill,0.38989824665923256,41.856595,12.55699833,67.0
201,warmup,low,slow down,Z1,Z1,Z1,Z1,0.023637137599362024,,flat,1.9568977785886792,41.85658,12.556985,68.0
202,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.052206368647190936,,flat,0.2811193777903723,41.856565,12.55696833,68.0
203,warmup,low,slow down,Z1,Z1,Z1,Z1,0.011208933213632553,,flat,1.913062469885772,41.85654667,12.55695667,68.0
204,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.023764965294191708,,flat,0.2017608450251565,41.85653167,12.556945,68.0
205,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8430453277835501,41.856515,12.556935,68.0
206,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.021027894125186238,,downhill,0.369127804113893,41.85650167,12.55692333,68.0
207,warmup,low,keep going,Z2,Z2,Z1,Z1,0.01895090877791895,,flat,0.3315339278638092,41.85648667,12.55690667,67.0
208,warmup,low,slow down,Z2,Z1,Z1,Z1,0.017689085068459794,,flat,0.8281533835192174,41.856475,12.55688333,67.0
209,warmup,low,keep going,Z1,Z1,Z1,Z1,0.032684852367396246,,downhill,1.847487618996911,41.856465,12.55686667,67.0
210,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8077683237187876,41.85645333,12.55684833,66.0
211,warmup,low,accelerate,Z1,Z2,Z1,Z1,0,,flat,1.3422069156948688,41.85644333,12.556835,66.0
212,warmup,low,keep going,Z2,Z2,Z1,Z1,0.01967934996105044,,flat,0.35721078771650716,41.85643167,12.55682,66.0
213,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.900100955554813,41.85641667,12.556805,66.0
214,warmup,low,accelerate,Z2,Z2,Z1,Z1,0.032089130174099104,,flat,0.28975737468088525,41.85640333,12.556795,66.0
215,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,1.9132006387443545,41.856385,12.55677667,66.0
216,warmup,low,keep going,Z1,Z1,Z1,Z1,0.008403642682377407,,flat,1.8757994614406526,41.85636667,12.55675667,67.0
